,company_name,company_rating,industry,size,type,years_old,location
315,Mankind Pharma,4.1,Pharma,10k-50k Employees,Fortune India 500,29,Ahmedabad
316,Edelweiss,3.8,Financial Services,1k-5k Employees,Public,7,Ahmedabad
317,Alkem Laboratories,4.0,Pharma,10k-50k Employees,Public,51,Ahmedabad
318,Lupin,4.1,Pharma,1k-5k Employees,Public,56,Ahmedabad
319,Daikin,4.2,Consumer Electronics & Appliances,1k-5k Employees,Fortune India 500,24,Ahmedabad
320,ShopKirana,3.8,Software Product,501-1k Employees,Startup,10,Ahmedabad
321,NoBroker,3.2,Internet,1k-5k Employees,Indian Unicorn,10,Ahmedabad
322,Marriott International,4.3,Hospitality,10k-50k Employees,Forbes Global 2000,97,Ahmedabad
323,Patels Airtemp (India),4.4,Industrial Machinery,501-1k Employees,Public,51,Ahmedabad
324,Gokul Agro Resources,3.7,FMCG,1k-5k Employees,Public,10,Ahmedabad
325,DealShare,3.5,Internet,1k-5k Employees,Indian Unicorn,6,Ahmedabad
326,Siemens,4.2,Industrial Automation,5k-10k Employees,Public,177,Ahmedabad
327,Ericsson,4.3,Telecom,10k-50k Employees,Forbes Global 2000,148,Ahmedabad
328,PhonePe,4.1,FinTech,5k-10k Employees,Indian Unicorn,9,Ahmedabad
329,Panasonic,4.1,Consumer Electronics & Appliances,1k-5k Employees,Forbes Global 2000,106,Ahmedabad
330,DHL Express,4.1,Logistics,1k-5k Employees,Conglomerate,45,Ahmedabad
331,Saarthi Pedagogy,4.0,EdTech,11-50 Employees,Startup,6,Ahmedabad
332,USV,4.1,Pharma,1k-5k Employees,Fortune India 500,63,Ahmedabad
333,Muthoot Fincorp,4.1,NBFC,10k-50k Employees,Conglomerate,137,Ahmedabad
334,HCL Infosystems,4.1,IT Services & Consulting,51-200 Employees,Public,48,Ahmedabad
335,Steel Strips Wheels,3.8,Auto Components,1k-5k Employees,Public,33,Ahmedabad
336,Safexpress,4.1,Logistics,1k-5k Employees,Conglomerate,27,Ahmedabad
337,Kiri Industries,4.1,Chemicals,1k-5k Employees,Public,26,Ahmedabad
338,FirstCry,3.8,Retail,1k-5k Employees,Indian Unicorn,14,Ahmedabad
339,Lohia Group,3.7,Industrial Machinery,1k-5k Employees,Public,48,Ahmedabad
340,Macleods Pharmaceuticals,3.8,Pharma,10k-50k Employees,Public,38,Ahmedabad
341,Zomato,3.8,Internet,1k-5k Employees,Public,16,Ahmedabad
342,GlaxoSmithKline Pharmaceuticals,4.2,Pharma,1k-5k Employees,Fortune India 500,194,Ahmedabad
343,Escorts Kubota Limited,4.1,Automobile,1k-5k Employees,Public,80,Ahmedabad
344,Alembic Pharmaceuticals,4.1,Pharma,10k-50k Employees,Public,117,Ahmedabad
345,JMC Projects,4.2,Engineering & Construction,1k-5k Employees,Public,42,Ahmedabad
346,Nilkamal,3.9,Furniture & Furnishing,1k-5k Employees,Public,43,Ahmedabad
347,VRL Logistics,4.0,Logistics,10k-50k Employees,Public,41,Ahmedabad
348,Coca-Cola Company,4.3,Beverage,5k-10k Employees,Forbes Global 2000,138,Ahmedabad
349,Polycab Wires,4.1,Electrical Equipment,1k-5k Employees,Fortune India 500,28,Ahmedabad
350,VRL Logistics,4.0,Logistics,10k-50k Employees,Public,41,Ahmedabad
351,Adecco Group,3.8,Recruitment,1k-5k Employees,Forbes Global 2000,25,Ahmedabad
352,Nuvoco Vistas,4.2,Building Material,1k-5k Employees,Fortune India 500,25,Ahmedabad
353,Apollo Tyres,4.1,Auto Components,5k-10k Employees,Public,52,Ahmedabad
354,NewsReach,3.7,Internet,11-50 Employees,Startup,6,Ahmedabad
355,Cummins,4.4,Industrial Machinery,1k-5k Employees,Fortune India 500,105,Ahmedabad
356,Dr. Reddy's,4.2,Pharma,10k-50k Employees,Public,40,Ahmedabad
357,Suzlon Group,4.2,Power,5k-10k Employees,Public,29,Ahmedabad
358,Tata Communications,4.1,Telecom,5k-10k Employees,Public,38,Ahmedabad
359,myGate,3.3,Law Enforcement & Security,1k-5k Employees,Startup,8,Ahmedabad
360,Karur Vysya Bank,3.7,Banking,5k-10k Employees,Public,108,Ahmedabad
361,ABC,4.0,Broadcasting,1k-5k Employees (Global),Public,81,Ahmedabad
362,ACC,4.0,Building Material,5k-10k Employees,Public,88,Ahmedabad
363,Mitsubishi Electric,4.2,Electronics Manufacturing,501-1k Employees,Forbes Global 2000,103,Ahmedabad
364,Tenneco,3.8,Auto Components,1k-5k Employees,Forbes Global 2000,84,Ahmedabad
365,Sandesh,3.3,Printing & Publishing,1k-5k Employees,Public,101,Ahmedabad
366,Ola Cabs,3.5,Internet,1k-5k Employees,Indian Unicorn,14,Ahmedabad
367,Kirloskar Brothers,4.1,Industrial Machinery,1k-5k Employees,Public,136,Ahmedabad
368,ManpowerGroup,3.9,Recruitment,50k-1 Lakh Employees,Forbes Global 2000,29,Ahmedabad
369,Karur Vysya Bank,3.7,Banking,5k-10k Employees,Public,108,Ahmedabad
370,Sahajanand Laser Technology,3.7,Industrial Machinery,501-1k Employees,Public,35,Ahmedabad
371,Navneet Education,3.9,Printing & Publishing,501-1k Employees,Public,65,Ahmedabad
372,PharmEasy,3.7,Internet,1k-5k Employees,Indian Unicorn,9,Ahmedabad
373,PharmEasy,3.7,Internet,1k-5k Employees,Indian Unicorn,9,Ahmedabad
374,Mahindra Logistics,4.1,Logistics,1k-5k Employees,Public,24,Ahmedabad
375,HCLTech,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,33,Ahmedabad
376,Sony,4.3,Consumer Electronics & Appliances,1k-5k Employees,Public,30,Ahmedabad
377,Aglowid IT Solutions,4.9,IT Services & Consulting,11-50 Employees,Startup,6,Ahmedabad
378,Aglowid IT Solutions,4.9,IT Services & Consulting,11-50 Employees,Startup,6,Ahmedabad
379,Aditya Birla Capital,4.0,Financial Services,10k-50k Employees,Public,7,Ahmedabad
380,Adient,3.9,Auto Components,501-1k Employees,Forbes Global 2000,28,Ahmedabad
381,Reliance Trends,4.4,Retail,1 Lakh+ Employees,Conglomerate,18,Ahmedabad
382,Silicon Signals,5.0,Software Product,11-50 Employees,Startup,3,Ahmedabad
383,Aavatto,4.9,Software Product,11-50 Employees,Startup,3,Ahmedabad
384,Nippon Paint India,4.1,Chemicals,1k-5k Employees,Forbes Global 2000,143,Ahmedabad
385,TCI Express,3.9,Logistics,1k-5k Employees,Public,28,Ahmedabad
386,Schneider Electric,4.2,Industrial Automation,10k-50k Employees,Forbes Global 2000,25,Ahmedabad
